     3074.,    0.216719190000000E+09,    0.230899336000000E+09,    0.328157388000000E+09,    0.135459408750000E+08,   -0.171000462000000E+09,   -0.103521591000000E+09
     3075.,    0.214736308000000E+09,    0.227403866000000E+09,    0.323736424000000E+09,    0.133256205000000E+08,   -0.166343394000000E+09,   -0.105981385000000E+09
     3076.,    0.210809566000000E+09,    0.222931330000000E+09,    0.317277936000000E+09,    0.123692462500000E+08,   -0.160812004000000E+09,   -0.107283886000000E+09
     3077.,    0.205588444000000E+09,    0.218195330000000E+09,    0.309732304000000E+09,    0.111284301250000E+08,   -0.154678118000000E+09,   -0.107987662000000E+09
     3078.,    0.199456532000000E+09,    0.213771470000000E+09,    0.301675628000000E+09,    0.999540250000000E+07,   -0.148225198000000E+09,   -0.108508365000000E+09
     3079.,    0.193764434000000E+09,    0.210433514000000E+09,    0.294196112000000E+09,    0.928670550000000E+07,   -0.142150446000000E+09,   -0.109446129000000E+09
     3080.,    0.188963626000000E+09,    0.208012718000000E+09,    0.288047816000000E+09,    0.959647337500000E+07,   -0.136167922000000E+09,   -0.111531712000000E+09
     3081.,    0.186436150000000E+09,    0.206279554000000E+09,    0.283970272000000E+09,    0.108681398750000E+08,   -0.130907669000000E+09,   -0.114940389000000E+09
     3082.,    0.186601012000000E+09,    0.205257950000000E+09,    0.282353848000000E+09,    0.130814698750000E+08,   -0.125859043000000E+09,   -0.120068724000000E+09
     3083.,    0.188931686000000E+09,    0.204163682000000E+09,    0.282581612000000E+09,    0.154231763750000E+08,   -0.121252594000000E+09,   -0.125990613000000E+09
     3084.,    0.192734610000000E+09,    0.202656028000000E+09,    0.283644984000000E+09,    0.175624522500000E+08,   -0.116536014000000E+09,   -0.132425942000000E+09
     3085.,    0.197242562000000E+09,    0.200940128000000E+09,    0.285341564000000E+09,    0.192568755000000E+08,   -0.111670039000000E+09,   -0.138629046000000E+09
     3086.,    0.202083842000000E+09,    0.198667294000000E+09,    0.286815560000000E+09,    0.201221310000000E+08,   -0.106329123000000E+09,   -0.144560006000000E+09
     3087.,    0.206622682000000E+09,    0.195809230000000E+09,    0.287811740000000E+09,    0.200388272500000E+08,   -0.100466405000000E+09,   -0.149929234000000E+09
     3088.,    0.210743252000000E+09,    0.192659454000000E+09,    0.288318508000000E+09,    0.190593775000000E+08,   -0.940584160000000E+08,   -0.154658070000000E+09
     3089.,    0.214083338000000E+09,    0.189198168000000E+09,    0.288217588000000E+09,    0.170919957500000E+08,   -0.868338640000000E+08,   -0.158729404000000E+09
     3090.,    0.216055756000000E+09,    0.185768856000000E+09,    0.287352424000000E+09,    0.143306938750000E+08,   -0.793740180000000E+08,   -0.161812502000000E+09
     3091.,    0.216774944000000E+09,    0.182940436000000E+09,    0.286065204000000E+09,    0.111857075000000E+08,   -0.717237050000000E+08,   -0.164132494000000E+09
     3092.,    0.216401376000000E+09,    0.180593366000000E+09,    0.284477984000000E+09,    0.753344168750000E+07,   -0.637010355000000E+08,   -0.165779564000000E+09
     3093.,    0.215168538000000E+09,    0.179058242000000E+09,    0.282869768000000E+09,    0.400154515625000E+07,   -0.557574955000000E+08,   -0.166810952000000E+09
     3094.,    0.213337154000000E+09,    0.178496490000000E+09,    0.281676436000000E+09,    0.871828164062500E+06,   -0.480629925000000E+08,   -0.167586632000000E+09
     3095.,    0.211601008000000E+09,    0.178986234000000E+09,    0.281524456000000E+09,   -0.170194025000000E+07,   -0.406928395000000E+08,   -0.168564196000000E+09
     3096.,    0.210160742000000E+09,    0.180597022000000E+09,    0.282711092000000E+09,   -0.341597746875000E+07,   -0.336902485000000E+08,   -0.170235694000000E+09
     3097.,    0.210801306000000E+09,    0.183721020000000E+09,    0.286662536000000E+09,   -0.365314984375000E+07,   -0.278267657500000E+08,   -0.172933716000000E+09
     3098.,    0.213378324000000E+09,    0.187809370000000E+09,    0.292473268000000E+09,   -0.289020409375000E+07,   -0.231450842500000E+08,   -0.176794836000000E+09
     3099.,    0.217808510000000E+09,    0.192413308000000E+09,    0.299834352000000E+09,   -0.152402167187500E+07,   -0.192642697500000E+08,   -0.181561066000000E+09
     3100.,    0.223346652000000E+09,    0.196920176000000E+09,    0.307584264000000E+09,   -0.189221675781250E+06,   -0.157318772500000E+08,   -0.186693632000000E+09
     3101.,    0.229350970000000E+09,    0.200977800000000E+09,    0.315268976000000E+09,    0.778954929687500E+06,   -0.120856753750000E+08,   -0.191769514000000E+09
     3102.,    0.234620730000000E+09,    0.204205910000000E+09,    0.321866132000000E+09,    0.109100626562500E+07,   -0.838676637500000E+07,   -0.195914128000000E+09
     3103.,    0.237701296000000E+09,    0.206377394000000E+09,    0.325984744000000E+09,    0.573996269531250E+06,   -0.408989456250000E+07,   -0.198748716000000E+09
     3104.,    0.239777420000000E+09,    0.206877732000000E+09,    0.329354032000000E+09,   -0.765833632812500E+05,    0.931801640625000E+05,   -0.199744340000000E+09
     3105.,    0.209685416000000E+09,    0.218456600000000E+09,    0.362967456000000E+09,    0.770380312500000E+07,   -0.171170984000000E+09,   -0.989191720000000E+08
     3106.,    0.209560270000000E+09,    0.215351164000000E+09,    0.359714880000000E+09,    0.761463262500000E+07,   -0.167932916000000E+09,   -0.102912211000000E+09
     3107.,    0.207775220000000E+09,    0.212007094000000E+09,    0.355468972000000E+09,    0.759876837500000E+07,   -0.163282460000000E+09,   -0.105783828000000E+09
     3108.,    0.204282062000000E+09,    0.207536148000000E+09,    0.348822612000000E+09,    0.689096687500000E+07,   -0.157721454000000E+09,   -0.107467700000000E+09
     3109.,    0.199216192000000E+09,    0.203067778000000E+09,    0.340914728000000E+09,    0.603339150000000E+07,   -0.151655278000000E+09,   -0.108388036000000E+09
     3110.,    0.192952358000000E+09,    0.198838762000000E+09,    0.332172180000000E+09,    0.527228062500000E+07,   -0.145282104000000E+09,   -0.108798093000000E+09
     3111.,    0.186349034000000E+09,    0.195308644000000E+09,    0.323919076000000E+09,    0.482895568750000E+07,   -0.139369760000000E+09,   -0.109376007000000E+09
     3112.,    0.180600100000000E+09,    0.192918460000000E+09,    0.316952796000000E+09,    0.538703687500000E+07,   -0.133608092000000E+09,   -0.110880074000000E+09
     3113.,    0.176609154000000E+09,    0.191037002000000E+09,    0.311923812000000E+09,    0.678669500000000E+07,   -0.128542781000000E+09,   -0.113622764000000E+09
     3114.,    0.174915164000000E+09,    0.189572050000000E+09,    0.309315576000000E+09,    0.899341775000000E+07,   -0.123662223000000E+09,   -0.118211652000000E+09
     3115.,    0.175670396000000E+09,    0.188329782000000E+09,    0.309054612000000E+09,    0.115383696250000E+08,   -0.119188674000000E+09,   -0.123743447000000E+09
     3116.,    0.178118838000000E+09,    0.186628184000000E+09,    0.309936296000000E+09,    0.138621492500000E+08,   -0.114552435000000E+09,   -0.129962045000000E+09
     3117.,    0.181390834000000E+09,    0.184769958000000E+09,    0.311342144000000E+09,    0.156813613750000E+08,   -0.109783159000000E+09,   -0.135934534000000E+09
     3118.,    0.185029352000000E+09,    0.182397872000000E+09,    0.312587500000000E+09,    0.166965112500000E+08,   -0.104481898000000E+09,   -0.141736610000000E+09
     3119.,    0.188717976000000E+09,    0.179693496000000E+09,    0.313499872000000E+09,    0.168272927500000E+08,   -0.986523580000000E+08,   -0.146964714000000E+09
     3120.,    0.192087270000000E+09,    0.176794568000000E+09,    0.313893272000000E+09,    0.160313193750000E+08,   -0.923010590000000E+08,   -0.151611216000000E+09
     3121.,    0.194900672000000E+09,    0.173870182000000E+09,    0.313770700000000E+09,    0.143804843750000E+08,   -0.851257490000000E+08,   -0.155670768000000E+09
     3122.,    0.196739614000000E+09,    0.171213528000000E+09,    0.312983236000000E+09,    0.119709595000000E+08,   -0.777418770000000E+08,   -0.158727006000000E+09
     3123.,    0.197577964000000E+09,    0.169361230000000E+09,    0.311823032000000E+09,    0.915370775000000E+07,   -0.702390110000000E+08,   -0.160993166000000E+09
     3124.,    0.197542262000000E+09,    0.168037950000000E+09,    0.310278156000000E+09,    0.597283706250000E+07,   -0.623608020000000E+08,   -0.162653128000000E+09
     3125.,    0.196650782000000E+09,    0.167573502000000E+09,    0.308936508000000E+09,    0.283045493750000E+07,   -0.545605790000000E+08,   -0.163753220000000E+09
     3126.,    0.195142150000000E+09,    0.168062932000000E+09,    0.307936208000000E+09,    0.471461549072266E+05,   -0.470556895000000E+08,   -0.164669356000000E+09
     3127.,    0.193647436000000E+09,    0.169704902000000E+09,    0.308157332000000E+09,   -0.205296943750000E+07,   -0.400322110000000E+08,   -0.165784786000000E+09
     3128.,    0.192711108000000E+09,    0.172868372000000E+09,    0.310229780000000E+09,   -0.307992968750000E+07,   -0.337383725000000E+08,   -0.167564014000000E+09
     3129.,    0.193698318000000E+09,    0.177158152000000E+09,    0.314995504000000E+09,   -0.289554287500000E+07,   -0.285936940000000E+08,   -0.170493580000000E+09
     3130.,    0.196413070000000E+09,    0.182278120000000E+09,    0.321712688000000E+09,   -0.167226967187500E+07,   -0.244745842500000E+08,   -0.174507074000000E+09
     3131.,    0.200771478000000E+09,    0.187673054000000E+09,    0.329762428000000E+09,   -0.217095994140625E+06,   -0.209990620000000E+08,   -0.179255782000000E+09
     3132.,    0.206020388000000E+09,    0.192651672000000E+09,    0.338167732000000E+09,    0.105221060937500E+07,   -0.175905805000000E+08,   -0.184323898000000E+09
     3133.,    0.211894932000000E+09,    0.197183692000000E+09,    0.346579416000000E+09,    0.191319698437500E+07,   -0.137498117500000E+08,   -0.189192262000000E+09
     3134.,    0.216531604000000E+09,    0.200209006000000E+09,    0.352992308000000E+09,    0.184694129687500E+07,   -0.973014550000000E+07,   -0.193214148000000E+09
     3135.,    0.219333250000000E+09,    0.202327626000000E+09,    0.357011480000000E+09,    0.122129768750000E+07,   -0.513677125000000E+07,   -0.195830580000000E+09
     3136.,    0.222168628000000E+09,    0.203016824000000E+09,    0.360554624000000E+09,    0.102922181640625E+06,   -0.431028499755859E+05,   -0.196757772000000E+09
     3137.,    0.197922172000000E+09,    0.201365172000000E+09,    0.389668400000000E+09,    0.292913031250000E+07,   -0.165568204000000E+09,   -0.956603980000000E+08
     3138.,    0.198718808000000E+09,    0.199027182000000E+09,    0.387261132000000E+09,    0.318623371875000E+07,   -0.162144778000000E+09,   -0.100291318000000E+09
     3139.,    0.198007040000000E+09,    0.195830460000000E+09,    0.383074392000000E+09,    0.337184431250000E+07,   -0.157329176000000E+09,   -0.103662432000000E+09
     3140.,    0.195160884000000E+09,    0.191612730000000E+09,    0.376397712000000E+09,    0.289017728125000E+07,   -0.151776500000000E+09,   -0.105826593000000E+09
     3141.,    0.190583632000000E+09,    0.187124596000000E+09,    0.368448304000000E+09,    0.219941778125000E+07,   -0.145874586000000E+09,   -0.107047553000000E+09
     3142.,    0.184405258000000E+09,    0.182731414000000E+09,    0.359281480000000E+09,    0.155834070312500E+07,   -0.139789312000000E+09,   -0.107603431000000E+09
     3143.,    0.177880326000000E+09,    0.179628650000000E+09,    0.350678944000000E+09,    0.148522684375000E+07,   -0.134069039000000E+09,   -0.107997208000000E+09
     3144.,    0.171420208000000E+09,    0.176847972000000E+09,    0.342551004000000E+09,    0.198882832812500E+07,   -0.128564212000000E+09,   -0.108993209000000E+09
     3145.,    0.166522966000000E+09,    0.174969898000000E+09,    0.336751036000000E+09,    0.325522156250000E+07,   -0.123771863000000E+09,   -0.111103873000000E+09
     3146.,    0.163700398000000E+09,    0.173751188000000E+09,    0.333428968000000E+09,    0.549750137500000E+07,   -0.119117681000000E+09,   -0.114842029000000E+09
     3147.,    0.163200042000000E+09,    0.172533914000000E+09,    0.332451392000000E+09,    0.794182400000000E+07,   -0.114821063000000E+09,   -0.119652012000000E+09
     3148.,    0.164526490000000E+09,    0.171146704000000E+09,    0.333121520000000E+09,    0.103508753750000E+08,   -0.110334710000000E+09,   -0.125337882000000E+09
     3149.,    0.166755106000000E+09,    0.169362300000000E+09,    0.334350968000000E+09,    0.121487910000000E+08,   -0.105690157000000E+09,   -0.130961025000000E+09
     3150.,    0.169461490000000E+09,    0.167154046000000E+09,    0.335505936000000E+09,    0.132396532500000E+08,   -0.100509041000000E+09,   -0.136461614000000E+09
     3151.,    0.172205412000000E+09,    0.164745874000000E+09,    0.336238008000000E+09,    0.135365296250000E+08,   -0.949166230000000E+08,   -0.141438414000000E+09
     3152.,    0.174808826000000E+09,    0.162292230000000E+09,    0.336617460000000E+09,    0.129968146250000E+08,   -0.887874100000000E+08,   -0.145867832000000E+09
     3153.,    0.177043706000000E+09,    0.159913250000000E+09,    0.336438532000000E+09,    0.116593312500000E+08,   -0.819173930000000E+08,   -0.149737154000000E+09
     3154.,    0.178583240000000E+09,    0.157935670000000E+09,    0.335732872000000E+09,    0.966939675000000E+07,   -0.748906270000000E+08,   -0.152756458000000E+09
     3155.,    0.179076158000000E+09,    0.156515010000000E+09,    0.334558552000000E+09,    0.733155737500000E+07,   -0.676953000000000E+08,   -0.155083822000000E+09
     3156.,    0.178875098000000E+09,    0.155723286000000E+09,    0.333149188000000E+09,    0.463509006250000E+07,   -0.602054590000000E+08,   -0.156774758000000E+09
     3157.,    0.177947242000000E+09,    0.155977042000000E+09,    0.331779244000000E+09,    0.199045426562500E+07,   -0.528109655000000E+08,   -0.157971002000000E+09
     3158.,    0.176762822000000E+09,    0.157400000000000E+09,    0.331116204000000E+09,   -0.257220439453125E+06,   -0.458050770000000E+08,   -0.158936394000000E+09
     3159.,    0.175783246000000E+09,    0.160250360000000E+09,    0.331887120000000E+09,   -0.178030664062500E+07,   -0.393920025000000E+08,   -0.160164720000000E+09
     3160.,    0.175471388000000E+09,    0.164193172000000E+09,    0.334753244000000E+09,   -0.224601362500000E+07,   -0.337991030000000E+08,   -0.162066256000000E+09
     3161.,    0.176791994000000E+09,    0.169321214000000E+09,    0.340493068000000E+09,   -0.156054603125000E+07,   -0.293376330000000E+08,   -0.165092684000000E+09
     3162.,    0.179563298000000E+09,    0.175108458000000E+09,    0.348003824000000E+09,   -0.256945609375000E+06,   -0.258801115000000E+08,   -0.169133736000000E+09
     3163.,    0.183898028000000E+09,    0.180756886000000E+09,    0.356701880000000E+09,    0.125038295312500E+07,   -0.227242925000000E+08,   -0.173851816000000E+09
     3164.,    0.188986896000000E+09,    0.185776538000000E+09,    0.365496336000000E+09,    0.238627037500000E+07,   -0.193755970000000E+08,   -0.178710800000000E+09
     3165.,    0.194258298000000E+09,    0.189860226000000E+09,    0.373720568000000E+09,    0.293879003125000E+07,   -0.153862168750000E+08,   -0.183343316000000E+09
     3166.,    0.198518918000000E+09,    0.192599486000000E+09,    0.380316476000000E+09,    0.247254871875000E+07,   -0.108266195000000E+08,   -0.187141840000000E+09
     3167.,    0.200653428000000E+09,    0.193974380000000E+09,    0.384265164000000E+09,    0.145311335937500E+07,   -0.574232368750000E+07,   -0.189581674000000E+09
     3168.,    0.202515768000000E+09,    0.194527800000000E+09,    0.387379160000000E+09,   -0.428945996093750E+04,   -0.386534091796875E+05,   -0.190361656000000E+09
     3169.,    0.185499452000000E+09,    0.185151000000000E+09,    0.412236496000000E+09,   -0.364566445312500E+06,   -0.157370300000000E+09,   -0.909107040000000E+08
     3170.,    0.186387080000000E+09,    0.182789398000000E+09,    0.409841336000000E+09,    0.101623410858154E+06,   -0.153831104000000E+09,   -0.957576480000000E+08
     3171.,    0.186223704000000E+09,    0.179674540000000E+09,    0.405804904000000E+09,    0.470117351562500E+06,   -0.148977574000000E+09,   -0.997297690000000E+08
     3172.,    0.183973104000000E+09,    0.175590738000000E+09,    0.399228428000000E+09,    0.110763341796875E+06,   -0.143457470000000E+09,   -0.102350373000000E+09
     3173.,    0.180349150000000E+09,    0.171629330000000E+09,    0.391394820000000E+09,   -0.370952132812500E+06,   -0.137710258000000E+09,   -0.103870307000000E+09
     3174.,    0.175141870000000E+09,    0.167745906000000E+09,    0.382378516000000E+09,   -0.909155617187500E+06,   -0.131846406000000E+09,   -0.104603543000000E+09
     3175.,    0.169086230000000E+09,    0.164471850000000E+09,    0.373420096000000E+09,   -0.108975575000000E+07,   -0.126365705000000E+09,   -0.104963804000000E+09
     3176.,    0.162576434000000E+09,    0.161828428000000E+09,    0.364725540000000E+09,   -0.693998656250000E+06,   -0.121231225000000E+09,   -0.105501389000000E+09
     3177.,    0.157302420000000E+09,    0.160130612000000E+09,    0.358313328000000E+09,    0.600243648437500E+06,   -0.116749810000000E+09,   -0.107012735000000E+09
     3178.,    0.153303000000000E+09,    0.158527674000000E+09,    0.353895036000000E+09,    0.251791665625000E+07,   -0.112419344000000E+09,   -0.109909926000000E+09
     3179.,    0.151510588000000E+09,    0.157262236000000E+09,    0.352354884000000E+09,    0.485760550000000E+07,   -0.108445381000000E+09,   -0.114045416000000E+09
     3180.,    0.151421786000000E+09,    0.155682772000000E+09,    0.352564904000000E+09,    0.718081600000000E+07,   -0.104222630000000E+09,   -0.119175100000000E+09
     3181.,    0.152403974000000E+09,    0.153833852000000E+09,    0.353464428000000E+09,    0.895730175000000E+07,   -0.998959260000000E+08,   -0.124368840000000E+09
     3182.,    0.154147732000000E+09,    0.151897100000000E+09,    0.354516100000000E+09,    0.101513677500000E+08,   -0.950837830000000E+08,   -0.129376529000000E+09
     3183.,    0.156123702000000E+09,    0.149941848000000E+09,    0.355250816000000E+09,    0.105675043750000E+08,   -0.898029490000000E+08,   -0.133932096000000E+09
     3184.,    0.158067156000000E+09,    0.147989896000000E+09,    0.355474576000000E+09,    0.102575990000000E+08,   -0.840146510000000E+08,   -0.138014786000000E+09
     3185.,    0.159794194000000E+09,    0.146170508000000E+09,    0.355284044000000E+09,    0.924224300000000E+07,   -0.775541040000000E+08,   -0.141661836000000E+09
     3186.,    0.160899696000000E+09,    0.144841910000000E+09,    0.354614896000000E+09,    0.767131068750000E+07,   -0.709621570000000E+08,   -0.144509826000000E+09
     3187.,    0.161465564000000E+09,    0.144186208000000E+09,    0.353611520000000E+09,    0.575111331250000E+07,   -0.642469525000000E+08,   -0.146706938000000E+09
     3188.,    0.161420598000000E+09,    0.144312602000000E+09,    0.352343416000000E+09,    0.356531803125000E+07,   -0.572402030000000E+08,   -0.148355664000000E+09
     3189.,    0.160747488000000E+09,    0.145348108000000E+09,    0.351209216000000E+09,    0.145432954687500E+07,   -0.504409645000000E+08,   -0.149505560000000E+09
     3190.,    0.159770150000000E+09,    0.147550928000000E+09,    0.350867680000000E+09,   -0.227280212890625E+06,   -0.441390960000000E+08,   -0.150524134000000E+09
     3191.,    0.159093092000000E+09,    0.150961378000000E+09,    0.352342416000000E+09,   -0.116103501562500E+07,   -0.385733990000000E+08,   -0.151884672000000E+09
     3192.,    0.159265440000000E+09,    0.155716772000000E+09,    0.356225996000000E+09,   -0.117533732812500E+07,   -0.337832055000000E+08,   -0.154026542000000E+09
     3193.,    0.160840412000000E+09,    0.161268172000000E+09,    0.362681560000000E+09,   -0.157321156250000E+06,   -0.301139357500000E+08,   -0.157129342000000E+09
     3194.,    0.163938020000000E+09,    0.166910732000000E+09,    0.370852320000000E+09,    0.125074171875000E+07,   -0.271294317500000E+08,   -0.161048768000000E+09
     3195.,    0.168040868000000E+09,    0.172163224000000E+09,    0.379839992000000E+09,    0.257997153125000E+07,   -0.241649302500000E+08,   -0.165537066000000E+09
     3196.,    0.172459860000000E+09,    0.176484628000000E+09,    0.388494764000000E+09,    0.341124056250000E+07,   -0.207665155000000E+08,   -0.170136676000000E+09
     3197.,    0.176842606000000E+09,    0.179726236000000E+09,    0.396356904000000E+09,    0.362182268750000E+07,   -0.165898865000000E+08,   -0.174470700000000E+09
     3198.,    0.180942028000000E+09,    0.182232336000000E+09,    0.403051012000000E+09,    0.296604612500000E+07,   -0.116161703750000E+08,   -0.177937800000000E+09
     3199.,    0.182864692000000E+09,    0.183518100000000E+09,    0.406922764000000E+09,    0.166315693750000E+07,   -0.601878625000000E+07,   -0.180114544000000E+09
     3200.,    0.184429172000000E+09,    0.183938368000000E+09,    0.409785968000000E+09,   -0.747802050781250E+04,   -0.435488754882813E+05,   -0.180913720000000E+09
     3201.,    0.171440624000000E+09,    0.168704692000000E+09,    0.428887184000000E+09,   -0.240426225000000E+07,   -0.147186472000000E+09,   -0.850207460000000E+08
     3202.,    0.172487316000000E+09,    0.166275436000000E+09,    0.426728280000000E+09,   -0.189392350000000E+07,   -0.143643756000000E+09,   -0.901549770000000E+08
     3203.,    0.172485050000000E+09,    0.163317378000000E+09,    0.422842592000000E+09,   -0.148314226562500E+07,   -0.138906862000000E+09,   -0.944781320000000E+08
     3204.,    0.171063708000000E+09,    0.159715530000000E+09,    0.416619284000000E+09,   -0.163775867187500E+07,   -0.133633239000000E+09,   -0.974059770000000E+08
     3205.,    0.168197814000000E+09,    0.156021182000000E+09,    0.408936624000000E+09,   -0.202110550000000E+07,   -0.128097429000000E+09,   -0.992368760000000E+08
     3206.,    0.163751298000000E+09,    0.152400622000000E+09,    0.399951464000000E+09,   -0.246075528125000E+07,   -0.122466780000000E+09,   -0.100196927000000E+09
     3207.,    0.158491394000000E+09,    0.149381420000000E+09,    0.390933564000000E+09,   -0.262314931250000E+07,   -0.117332022000000E+09,   -0.100615729000000E+09
     3208.,    0.152521614000000E+09,    0.146796186000000E+09,    0.381917144000000E+09,   -0.234317353125000E+07,   -0.112484501000000E+09,   -0.100993336000000E+09
     3209.,    0.147153060000000E+09,    0.145018770000000E+09,    0.374901448000000E+09,   -0.137653926562500E+07,   -0.108277253000000E+09,   -0.101996718000000E+09
     3210.,    0.142681504000000E+09,    0.143496828000000E+09,    0.369824144000000E+09,    0.300780951171875E+06,   -0.104324084000000E+09,   -0.104208390000000E+09
     3211.,    0.140006804000000E+09,    0.142254016000000E+09,    0.367540028000000E+09,    0.238643515625000E+07,   -0.100679880000000E+09,   -0.107560239000000E+09
     3212.,    0.138885314000000E+09,    0.140821356000000E+09,    0.367167420000000E+09,    0.452639843750000E+07,   -0.968148120000000E+08,   -0.111914206000000E+09
     3213.,    0.139273676000000E+09,    0.139360618000000E+09,    0.367991212000000E+09,    0.628522012500000E+07,   -0.928299600000000E+08,   -0.116419008000000E+09
     3214.,    0.140131120000000E+09,    0.137794964000000E+09,    0.368850656000000E+09,    0.745778225000000E+07,   -0.883926370000000E+08,   -0.120883663000000E+09
     3215.,    0.141281280000000E+09,    0.136026974000000E+09,    0.369399388000000E+09,    0.800339937500000E+07,   -0.835603740000000E+08,   -0.124979102000000E+09
     3216.,    0.142487290000000E+09,    0.134404538000000E+09,    0.369563772000000E+09,    0.789278681250000E+07,   -0.782740920000000E+08,   -0.128692232000000E+09
     3217.,    0.143613392000000E+09,    0.133086497000000E+09,    0.369343284000000E+09,    0.716860068750000E+07,   -0.723858700000000E+08,   -0.132007883000000E+09
     3218.,    0.144345168000000E+09,    0.132267902000000E+09,    0.368634440000000E+09,    0.599324556250000E+07,   -0.663910600000000E+08,   -0.134675194000000E+09
     3219.,    0.144830714000000E+09,    0.132167323000000E+09,    0.367821912000000E+09,    0.455266637500000E+07,   -0.603436540000000E+08,   -0.136723598000000E+09
     3220.,    0.144658400000000E+09,    0.132804886000000E+09,    0.366606320000000E+09,    0.282986384375000E+07,   -0.539967355000000E+08,   -0.138345576000000E+09
     3221.,    0.144266328000000E+09,    0.134534450000000E+09,    0.365790172000000E+09,    0.121011884375000E+07,   -0.479154670000000E+08,   -0.139553532000000E+09
     3222.,    0.143577210000000E+09,    0.137331320000000E+09,    0.365903524000000E+09,    0.100335827636719E+06,   -0.423607010000000E+08,   -0.140645236000000E+09
     3223.,    0.143368662000000E+09,    0.141203424000000E+09,    0.368009480000000E+09,   -0.320723328125000E+06,   -0.375940820000000E+08,   -0.141997180000000E+09
     3224.,    0.143916116000000E+09,    0.146167290000000E+09,    0.372652536000000E+09,    0.500327831573486E+05,   -0.336897140000000E+08,   -0.144242548000000E+09
     3225.,    0.145770396000000E+09,    0.151550690000000E+09,    0.379836568000000E+09,    0.113244239062500E+07,   -0.306000365000000E+08,   -0.147394866000000E+09
     3226.,    0.148626248000000E+09,    0.156575980000000E+09,    0.388291044000000E+09,    0.244951634375000E+07,   -0.279302870000000E+08,   -0.151247224000000E+09
     3227.,    0.152372204000000E+09,    0.161111260000000E+09,    0.397302532000000E+09,    0.355814468750000E+07,   -0.250700175000000E+08,   -0.155461306000000E+09
     3228.,    0.156256544000000E+09,    0.164799952000000E+09,    0.405756384000000E+09,    0.408328993750000E+07,   -0.216364537500000E+08,   -0.159714324000000E+09
     3229.,    0.160277874000000E+09,    0.167668694000000E+09,    0.413653004000000E+09,    0.406638181250000E+07,   -0.173470017500000E+08,   -0.163579534000000E+09
     3230.,    0.163586258000000E+09,    0.169597038000000E+09,    0.419942440000000E+09,    0.322711890625000E+07,   -0.122400923750000E+08,   -0.166713608000000E+09
     3231.,    0.165359686000000E+09,    0.170674434000000E+09,    0.423604888000000E+09,    0.178241637500000E+07,   -0.631690468750000E+07,   -0.168660170000000E+09
     3232.,    0.166879352000000E+09,    0.170964104000000E+09,    0.426110816000000E+09,   -0.126784221801758E+05,   -0.381240571289062E+05,   -0.169215776000000E+09
     3233.,    0.156944760000000E+09,    0.152807352000000E+09,    0.438865296000000E+09,   -0.363932481250000E+07,   -0.136043728000000E+09,   -0.785859280000000E+08
     3234.,    0.158084486000000E+09,    0.150557740000000E+09,    0.436931556000000E+09,   -0.308981262500000E+07,   -0.132489452000000E+09,   -0.837074340000000E+08
     3235.,    0.158529016000000E+09,    0.148052168000000E+09,    0.433438324000000E+09,   -0.264576493750000E+07,   -0.127918588000000E+09,   -0.881644110000000E+08
     3236.,    0.157608128000000E+09,    0.144787064000000E+09,    0.427520628000000E+09,   -0.274685475000000E+07,   -0.122928975000000E+09,   -0.913800890000000E+08
     3237.,    0.155415708000000E+09,    0.141519712000000E+09,    0.420295864000000E+09,   -0.299032709375000E+07,   -0.117735201000000E+09,   -0.935537310000000E+08
     3238.,    0.151893594000000E+09,    0.138229626000000E+09,    0.411598564000000E+09,   -0.332712618750000E+07,   -0.112461771000000E+09,   -0.948212630000000E+08
     3239.,    0.147398190000000E+09,    0.135363346000000E+09,    0.402574592000000E+09,   -0.352441553125000E+07,   -0.107616059000000E+09,   -0.953387720000000E+08
     3240.,    0.142071266000000E+09,    0.132873615000000E+09,    0.393408108000000E+09,   -0.334653028125000E+07,   -0.103044295000000E+09,   -0.956336080000000E+08
     3241.,    0.136960564000000E+09,    0.131104575000000E+09,    0.385885436000000E+09,   -0.256688937500000E+07,   -0.991470090000000E+08,   -0.962829000000000E+08
     3242.,    0.132383039000000E+09,    0.129640663000000E+09,    0.380196856000000E+09,   -0.118444606250000E+07,   -0.954930420000000E+08,   -0.978591270000000E+08
     3243.,    0.129281276000000E+09,    0.128488969000000E+09,    0.377273076000000E+09,    0.582783218750000E+06,   -0.921989050000000E+08,   -0.100426481000000E+09
     3244.,    0.127596791000000E+09,    0.127369169000000E+09,    0.376501788000000E+09,    0.255678121875000E+07,   -0.887466010000000E+08,   -0.104017407000000E+09
     3245.,    0.127093007000000E+09,    0.126037254000000E+09,    0.376945816000000E+09,    0.418839228125000E+07,   -0.851631560000000E+08,   -0.107865769000000E+09
     3246.,    0.127277968000000E+09,    0.124628633000000E+09,    0.377676968000000E+09,    0.534533418750000E+07,   -0.811678740000000E+08,   -0.111766745000000E+09
     3247.,    0.127874614000000E+09,    0.123277322000000E+09,    0.378122348000000E+09,    0.593134950000000E+07,   -0.767889430000000E+08,   -0.115383827000000E+09
     3248.,    0.128556822000000E+09,    0.122104154000000E+09,    0.378214288000000E+09,    0.595707593750000E+07,   -0.720395470000000E+08,   -0.118643812000000E+09
     3249.,    0.129257388000000E+09,    0.121252641000000E+09,    0.377970604000000E+09,    0.551960187500000E+07,   -0.668104595000000E+08,   -0.121593915000000E+09
